Date,Open,High,Low,Close,Volume,Adj Close
2007-01-15,141.95,142.80,140.35,142.25,148900,142.25
2007-01-12,142.10,142.90,141.45,141.85,834600,140.79
2007-01-11,138.85,142.90,138.85,142.70,286200,141.63
2007-01-10,137.50,139.50,134.90,138.85,326700,137.81
2007-01-09,137.40,140.45,137.40,138.65,434500,137.61
2007-01-08,137.10,139.10,136.80,136.80,787100,135.78
2007-01-05,138.70,139.50,136.70,137.00,144800,135.98
2007-01-04,141.90,141.90,137.55,140.25,145200,139.20
2007-01-03,142.80,143.00,140.20,141.50,344700,140.44
2007-01-02,141.00,145.00,141.00,143.05,190400,141.98
2006-12-29,140.90,141.55,139.15,141.10,134300,140.05
2006-12-28,140.00,141.60,138.55,141.05,111600,140.00
2006-12-27,139.75,140.00,138.90,140.00,120300,138.95
2006-12-22,140.00,141.00,138.10,138.35,118800,137.32
2006-12-21,139.35,140.90,139.00,140.90,155400,139.85
2006-12-20,139.40,141.30,139.20,139.90,800600,138.85
2006-12-19,138.00,140.00,135.50,138.20,180900,137.17
2006-12-18,139.70,141.10,138.10,138.40,923000,137.37
2006-12-15,140.30,141.10,139.05,140.35,229200,139.30
2006-12-14,141.00,141.70,138.25,139.20,127100,138.16
2006-12-13,138.00,141.40,137.20,140.00,340700,138.95
2006-12-12,135.60,138.00,135.35,137.95,169100,136.92
2006-12-11,137.05,138.00,134.45,135.60,209900,134.59
2006-12-08,134.60,137.70,134.45,136.40,168500,135.38
2006-12-07,133.05,135.90,133.05,134.70,231400,133.69
2006-12-06,135.00,135.00,133.00,133.75,118800,132.75
2006-12-05,132.50,135.45,132.05,135.00,427600,133.99
2006-12-04,132.40,133.50,128.45,131.50,414400,130.52
2006-12-01,137.00,137.40,129.65,131.00,538600,130.02
2006-11-30,142.30,142.90,137.90,138.00,215400,136.97
2006-11-29,138.00,142.65,138.00,142.00,317100,140.94
2006-11-28,134.65,137.55,134.00,136.30,226400,135.28
2006-11-27,136.40,139.90,134.15,134.60,164400,133.59
2006-11-24,139.90,140.00,134.40,136.40,166500,135.38
2006-11-23,139.65,140.35,138.60,139.90,86200,138.85
2006-11-22,140.65,141.55,138.80,139.65,276000,138.61
2006-11-21,140.10,141.00,139.00,140.35,233100,139.30
2006-11-20,139.35,141.45,138.00,140.65,141300,139.60
2006-11-17,143.75,143.75,139.00,139.60,201200,138.56
2006-11-16,143.50,144.50,142.25,143.75,179500,142.68
2006-11-15,142.05,144.95,141.45,144.10,164800,143.02
2006-11-14,142.50,143.95,141.15,141.95,110000,140.89
2006-11-13,141.00,144.85,139.70,142.70,235700,141.63
2006-11-10,139.90,140.25,138.85,139.85,125800,138.80
2006-11-09,141.40,142.00,139.55,140.30,134900,139.25
2006-11-08,141.35,141.35,138.50,140.60,383700,139.55
2006-11-07,142.80,142.80,140.50,140.95,252400,139.90
2006-11-06,141.25,142.50,140.20,141.80,221100,140.74
2006-11-03,139.55,141.30,139.10,139.80,341200,138.76
2006-11-02,139.10,139.50,137.05,138.50,266300,137.47
2006-11-01,139.80,143.95,138.60,139.00,267100,137.96
2006-10-31,135.30,138.20,135.15,138.00,344200,136.97
2006-10-30,132.60,136.15,132.10,135.90,139500,134.88
2006-10-27,134.05,135.00,133.50,134.60,135900,133.59
2006-10-26,136.65,136.65,133.65,134.05,231800,133.05
2006-10-25,135.00,136.90,133.55,136.65,109400,135.63
2006-10-24,134.10,136.00,133.15,135.00,310900,133.99
2006-10-23,135.20,136.50,133.70,136.10,471300,135.08
2006-10-20,128.00,135.85,128.00,135.20,697100,134.19
2006-10-19,123.55,127.50,123.50,127.10,463900,126.15
2006-10-18,121.00,125.00,120.25,123.95,310700,123.02
2006-10-17,120.00,121.65,119.40,119.90,99100,119.00
2006-10-16,122.50,123.80,120.50,120.90,168100,120.00
2006-10-13,120.15,122.50,120.05,122.45,200800,121.53
2006-10-12,119.15,120.25,118.55,120.25,91400,119.35
2006-10-11,119.20,119.75,118.60,119.45,138800,118.56
2006-10-09,119.40,119.55,118.60,119.30,136200,118.41
2006-10-06,119.00,119.95,117.85,119.15,180700,118.26
2006-10-05,116.20,119.45,116.20,118.65,362100,117.76
2006-10-04,117.15,117.70,116.50,116.50,221800,115.63
2006-10-03,119.30,119.75,116.50,116.50,223900,115.63
2006-10-02,119.40,120.30,119.05,119.90,212900,119.00
2006-09-29,120.00,120.90,119.15,120.00,227500,119.10
2006-09-28,121.70,122.00,119.00,119.90,378900,119.00
2006-09-27,122.50,123.20,118.20,120.00,814900,119.10
2006-09-26,111.10,119.20,109.00,117.35,1407200,116.47
2006-09-25,114.00,115.00,111.50,111.70,299700,110.87
2006-09-22,113.90,115.55,113.35,113.35,222300,112.50
2006-09-21,114.20,115.80,114.20,115.00,188800,114.14
2006-09-20,114.85,115.30,113.60,114.85,141500,113.99
2006-09-19,115.10,115.45,114.00,114.35,131700,113.50
2006-09-18,112.50,115.20,112.40,115.00,331100,114.14
2006-09-15,115.40,115.50,112.50,112.50,435800,111.66
2006-09-14,115.30,115.95,114.15,114.80,288600,113.94
2006-09-13,114.00,114.85,112.60,114.55,197700,113.69
2006-09-12,112.70,113.90,111.85,113.05,202000,112.21
2006-09-11,114.50,114.75,112.05,112.70,149300,111.86
2006-09-08,114.10,115.40,113.95,114.55,143300,113.69
2006-09-07,116.05,116.60,112.55,113.80,296600,112.95
2006-09-06,117.25,117.90,116.35,116.55,152300,115.68
2006-09-05,119.75,120.00,116.75,116.85,251600,115.98
2006-09-04,119.60,120.65,118.95,119.50,145100,118.61
2006-09-01,119.90,120.50,119.30,119.35,131500,118.46
2006-08-31,120.20,120.20,118.15,119.30,119500,118.41
2006-08-30,120.25,120.25,119.50,120.00,100200,119.10
2006-08-29,120.00,120.80,119.35,119.85,201200,118.95
2006-08-28,119.15,119.85,117.95,119.35,59100,118.46
2006-08-25,120.00,120.35,118.70,119.25,66700,118.36
2006-08-24,120.45,121.25,118.45,119.45,112700,118.56
2006-08-23,122.40,122.40,120.15,120.50,90800,119.60
2006-08-22,122.70,126.50,120.00,121.15,352500,120.24
2006-08-21,121.70,122.90,120.95,122.10,103700,121.19
2006-08-18,121.40,121.90,121.00,121.40,105500,120.49
2006-08-17,119.90,121.30,119.70,121.00,132800,120.10
2006-08-16,119.40,119.95,118.85,119.45,110200,118.56
2006-08-15,118.45,120.30,118.45,119.65,114800,118.76
2006-08-14,119.00,120.60,118.45,119.20,110000,118.31
2006-08-11,118.60,119.00,116.80,117.85,88300,116.97
2006-08-10,120.00,120.00,117.10,117.90,193600,117.02
2006-08-09,120.20,120.90,119.70,120.00,118800,119.10
2006-08-08,121.50,122.00,119.35,119.65,138600,118.76
2006-08-07,122.00,122.55,119.90,120.20,153100,119.30
2006-08-04,121.85,123.80,121.50,122.85,114200,121.93
2006-08-03,122.10,123.80,120.15,120.65,256100,119.75
2006-08-02,118.60,123.65,118.10,122.45,205500,121.53
2006-08-01,119.55,120.05,117.60,117.70,124300,116.82
2006-07-31,117.25,119.45,117.25,119.40,110400,118.51
2006-07-28,116.30,118.85,116.30,117.65,262000,116.77
2006-07-27,117.15,117.40,116.50,116.95,227300,116.08
2006-07-26,116.60,117.40,116.00,116.80,158800,115.93
2006-07-25,116.30,117.95,115.00,116.00,282200,115.13
2006-07-24,114.10,116.70,114.00,116.30,178200,115.43
2006-07-21,114.80,117.00,112.75,113.70,109600,112.85
2006-07-20,114.75,117.90,114.50,115.00,205100,114.14
2006-07-19,112.50,115.00,111.50,114.00,247900,113.15
2006-07-18,111.65,114.90,111.00,112.10,248500,111.26
2006-07-17,113.20,115.10,110.00,111.50,227700,110.67
2006-07-14,114.80,115.55,113.00,113.05,125900,112.21
2006-07-13,117.45,118.30,115.40,115.85,130100,114.98
2006-07-12,120.60,120.60,117.75,118.00,206600,117.12
2006-07-11,121.00,121.00,119.15,120.10,75400,119.20
2006-07-10,121.90,122.30,120.55,121.20,110800,120.29
2006-07-07,123.00,123.75,121.00,122.00,100300,121.09
2006-07-06,122.30,124.70,121.50,123.20,104100,122.28
2006-07-05,123.00,124.10,121.55,122.35,75700,121.44
2006-07-04,123.85,123.85,122.25,123.30,88400,122.38
2006-07-03,122.20,123.50,121.85,122.50,106300,121.58
2006-06-30,120.30,123.30,119.85,121.45,175100,120.54
2006-06-29,118.55,119.85,117.80,119.25,117000,118.36
2006-06-28,118.55,119.80,117.10,117.25,243000,116.37
2006-06-27,120.00,120.40,118.70,118.70,96600,117.81
2006-06-26,120.00,121.05,119.05,119.60,181900,118.71
2006-06-23,120.90,121.20,119.25,119.35,144200,118.46
2006-06-22,120.60,121.00,119.00,120.25,117000,119.35
2006-06-21,119.90,119.90,117.45,118.70,118700,117.81
2006-06-20,117.45,119.50,117.00,119.15,91700,118.26
2006-06-19,117.15,119.75,115.00,118.50,167400,117.61
2006-06-14,108.50,111.40,108.45,110.95,488900,110.12
2006-06-13,110.10,111.40,105.60,108.00,384800,107.19
2006-06-12,113.80,115.00,112.75,113.00,150300,112.16
2006-06-09,115.55,116.40,114.00,114.95,128000,114.09
2006-06-08,112.80,113.85,111.55,112.20,322700,111.36
2006-06-07,120.50,120.80,116.60,117.05,577200,116.18
2006-06-06,122.65,124.55,119.10,119.45,861900,118.56
2006-06-05,125.60,127.90,124.20,125.10,135300,124.17
2006-06-02,125.35,127.95,124.50,125.35,799100,124.41
2006-06-01,124.00,124.70,123.30,124.00,216600,123.07
2006-05-31,124.00,127.90,123.00,126.00,333900,123.63
2006-05-30,126.95,129.00,124.25,125.10,1158200,122.75
2006-05-29,128.00,129.00,126.50,127.75,115200,125.35
2006-05-26,126.00,130.00,125.90,128.30,190500,125.89
2006-05-25,125.30,128.90,123.90,126.00,379900,123.63
2006-05-24,125.20,126.10,122.05,124.10,230400,121.76
2006-05-23,121.80,127.60,121.80,127.05,446200,124.66
2006-05-22,127.30,128.65,117.65,120.45,380600,118.18
2006-05-19,126.40,132.15,125.40,127.80,210500,125.40
2006-05-18,127.90,130.95,123.20,127.50,290900,125.10
2006-05-17,135.00,136.80,129.65,129.65,184700,127.21
2006-05-16,136.55,137.40,134.55,135.00,167600,132.46
2006-05-15,140.45,140.45,136.55,136.70,176800,134.13
2006-05-12,143.35,144.35,140.90,140.90,313500,138.25
2006-05-11,148.00,149.75,144.10,144.70,219500,141.98
2006-05-10,145.50,148.80,145.10,147.50,285500,144.72
2006-05-09,146.70,146.70,142.25,145.05,207400,142.32
2006-05-08,146.00,148.60,143.10,146.75,154500,143.99
2006-05-05,145.60,145.95,143.85,145.95,187400,143.20
2006-05-04,140.80,146.20,140.80,144.65,259000,141.93
2006-05-03,138.00,142.75,137.80,140.75,211000,138.10
2006-05-02,135.10,138.50,135.10,138.00,695700,135.40
2006-05-01,136.35,136.35,136.35,136.35,000,133.78
2006-04-28,134.65,136.90,134.60,136.35,183900,133.78
2006-04-27,139.65,139.65,134.60,135.50,269400,132.95
2006-04-26,137.95,140.00,136.00,140.00,202100,137.37
2006-04-25,137.95,139.85,136.40,138.30,237200,135.70
2006-04-24,135.55,139.40,133.50,138.00,418500,135.40
2006-04-21,129.75,137.00,129.75,135.70,181400,133.15
2006-04-20,130.35,130.95,129.10,129.80,132500,127.36
2006-04-19,127.05,130.55,127.05,130.55,169600,128.09
2006-04-18,127.00,127.60,126.00,126.60,104200,124.22
2006-04-17,125.85,125.85,125.85,125.85,000,123.48
2006-04-14,125.85,125.85,125.85,125.85,000,123.48
2006-04-13,126.00,126.60,124.80,125.85,42400,123.48
2006-04-12,124.00,127.00,123.65,126.05,141200,123.68
2006-04-11,127.05,127.60,124.85,124.85,128400,122.50
2006-04-10,129.40,129.40,127.00,127.70,188300,125.30
2006-04-07,131.90,132.00,129.05,129.40,122400,126.97
2006-04-06,130.45,132.35,130.40,131.60,268800,129.12
2006-04-05,130.30,132.65,129.20,130.25,150700,127.80
2006-04-04,131.10,131.35,130.00,130.65,187700,128.19
2006-04-03,129.00,134.25,129.00,132.10,175800,129.61
2006-03-31,128.90,128.95,127.00,128.55,95000,126.13
2006-03-30,128.60,128.90,126.90,128.65,66000,126.23
2006-03-29,126.80,128.65,125.80,128.35,121400,125.93
2006-03-28,125.90,127.80,125.80,126.15,116500,123.78
2006-03-27,127.55,127.95,125.80,125.85,111500,123.48
2006-03-24,126.00,126.90,125.85,126.25,233600,123.87
2006-03-23,127.60,128.15,125.70,126.00,268900,123.63
2006-03-22,128.90,132.50,126.25,127.95,269300,125.54
2006-03-21,121.40,131.60,121.40,129.80,440700,127.36
2006-03-20,122.60,123.00,120.80,122.70,260100,120.39
2006-03-17,119.90,123.90,119.40,122.55,320500,120.24
2006-03-16,116.60,120.00,116.60,120.00,239500,117.74
2006-03-15,117.10,117.75,116.25,116.50,184900,114.31
2006-03-14,114.70,116.70,114.60,116.65,81800,114.46
2006-03-13,115.00,115.20,113.05,115.00,120000,112.84
2006-03-10,111.80,114.40,111.40,114.35,154600,112.20
2006-03-09,112.00,113.50,111.80,112.40,189200,110.29
2006-03-08,113.40,113.50,111.70,111.90,254600,109.79
2006-03-07,113.60,114.15,112.70,113.00,145200,110.87
2006-03-06,113.20,116.10,113.20,114.60,131100,112.44
2006-03-03,112.90,116.00,112.90,114.50,185300,112.35
2006-03-02,116.75,116.90,113.45,114.00,289800,111.85
2006-03-01,117.85,118.45,116.50,116.50,230500,114.31
2006-02-28,117.00,118.20,115.65,117.00,250000,114.80
2006-02-27,117.00,117.70,116.45,116.70,142500,114.50
2006-02-24,116.50,117.55,115.70,117.55,143600,115.34
2006-02-23,114.80,116.00,114.35,115.55,267900,113.38
